gene_id_cbs138,gene_id_bg2
CAGL0L10736g,GWK60_L14707
CAGL0L10758g,GWK60_L14729
CAGL0L10780g,GWK60_L14751
CAGL0L10802g,GWK60_L14773
CAGL0L10824g,GWK60_L14795
CAGL0L10846g,GWK60_L14817
CAGL0L10868g,GWK60_L14839
CAGL0L10890g,GWK60_L14861
CAGL0L10912g,GWK60_L14883
CAGL0L10934g,GWK60_L14905
CAGL0L10956g,GWK60_L14927
CAGL0L10978g,GWK60_L14949
CAGL0L11000g,GWK60_L14971
CAGL0L11022g,GWK60_L14993
CAGL0L11044g,GWK60_L15015
CAGL0L11066g,GWK60_L15037
CAGL0L11088g,GWK60_L15059
CAGL0L11110g,GWK60_L15081
CAGL0L11132g,GWK60_L15103
CAGL0L11154g,GWK60_L15125
CAGL0L11176g,GWK60_L15147
CAGL0L11198g,GWK60_L15169
CAGL0L11220g,GWK60_L15191
CAGL0L11242g,GWK60_L15213
CAGL0L11264g,GWK60_L15235
CAGL0L11286g,GWK60_L15257
CAGL0L11308g,GWK60_L15279
CAGL0L11330g,GWK60_L15301
CAGL0L11352g,GWK60_L15323
CAGL0L11374g,GWK60_L15345
CAGL0L11418g,GWK60_L15389
CAGL0L11440g,GWK60_L15411
CAGL0L11462g,GWK60_L15433
CAGL0L11484g,GWK60_L15455
CAGL0L11506g,GWK60_L15477
CAGL0L11528g,GWK60_L15499
CAGL0L11550g,GWK60_L15521
CAGL0L11572g,GWK60_L15543
CAGL0L11594g,GWK60_L15565
CAGL0L11616g,GWK60_L15587
CAGL0L11638g,GWK60_L15609
CAGL0L11660g,GWK60_L15631
CAGL0L11704g,GWK60_L15675
CAGL0L11726g,GWK60_L15697
CAGL0L11748g,GWK60_L15719
CAGL0L11770g,GWK60_L15741
CAGL0L11792g,GWK60_L15763
CAGL0L11814g,GWK60_L15785
CAGL0L11836g,GWK60_L15807
CAGL0L11858g,GWK60_L15829
CAGL0L11880g,GWK60_L15851
CAGL0L11902g,GWK60_L15873
CAGL0L11924g,GWK60_L15895
CAGL0L11946g,GWK60_L15917
CAGL0L11968g,GWK60_L15939
CAGL0L11990g,GWK60_L15961
CAGL0L12012g,GWK60_L15983
CAGL0L12034g,GWK60_L16005
CAGL0L12056g,GWK60_L16027
CAGL0L12078g,GWK60_L16049
CAGL0L12100g,GWK60_L16071
CAGL0L12122g,GWK60_L16093
CAGL0L12144g,GWK60_L16115
CAGL0L12166g,GWK60_L16137
CAGL0L12188g,GWK60_L16159
CAGL0L12210g,GWK60_L16181
CAGL0L12232g,GWK60_L16203
CAGL0L12254g,GWK60_L16225
CAGL0L12276g,GWK60_L16247
CAGL0L12298g,GWK60_L16269
CAGL0L12320g,GWK60_L16291
CAGL0L12342g,GWK60_L16313
CAGL0L12364g,GWK60_L16335
CAGL0L12386g,GWK60_L16357
CAGL0L12408g,GWK60_L16379
CAGL0L12452g,GWK60_L16423
CAGL0L12474g,GWK60_L16445
CAGL0L12540g,GWK60_L16467
CAGL0L12562g,GWK60_L16489
CAGL0L12584g,GWK60_L16511
CAGL0L12606g,GWK60_L16533
CAGL0L12628g,GWK60_L16555
CAGL0L12650g,GWK60_L16577
CAGL0L12672g,GWK60_L16599
CAGL0L12694g,GWK60_L16621
CAGL0L12716g,GWK60_L16643
CAGL0L12738g,GWK60_L16665
CAGL0L12760g,GWK60_L16687
CAGL0L12782g,GWK60_L16709
CAGL0L12804g,GWK60_L16731
CAGL0L12826g,GWK60_L16753
CAGL0L12848g,GWK60_L16775
CAGL0L12870g,GWK60_L16797
CAGL0L12892g,GWK60_L16819
CAGL0L12914g,GWK60_L16841
CAGL0L12936g,GWK60_L16863
CAGL0L12958g,GWK60_L16885
CAGL0L12980g,GWK60_L16907
CAGL0L13002g,GWK60_L16929
CAGL0L13024g,GWK60_L16951
CAGL0L13046g,GWK60_L16973
CAGL0L13068g,GWK60_L16995
CAGL0L13090g,GWK60_L17017
CAGL0L13112g,GWK60_L17039
CAGL0L13134g,GWK60_L17061
CAGL0L13156g,GWK60_L17083
CAGL0L13178g,GWK60_L17105
CAGL0L13200g,GWK60_L17127
CAGL0L13222g,GWK60_L17149
CAGL0L13244g,GWK60_L17171
CAGL0L13266g,GWK60_L17193
CAGL0L13288g,GWK60_L17215
CAGL0L13332g,GWK60_L17259
CAGL0L13354g,GWK60_L17281
CAGL0M00132g,GWK60_C05137
CAGL0M00154g,GWK60_M00055
CAGL0M00176g,GWK60_M00077
CAGL0M00198g,GWK60_M00099
CAGL0M00220g,GWK60_M00121
CAGL0M00242g,GWK60_M00143
CAGL0M00264g,GWK60_M00165
CAGL0M00286g,GWK60_M00187
CAGL0M00308g,GWK60_M00209
CAGL0M00330g,GWK60_M00231
CAGL0M00352g,GWK60_M00253
CAGL0M00374g,GWK60_M00275
CAGL0M00396g,GWK60_M00297
CAGL0M00418g,GWK60_M00319
CAGL0M00440g,GWK60_M00341
CAGL0M00462g,GWK60_M00363
CAGL0M00484g,GWK60_M00385
CAGL0M00506g,GWK60_M00407
CAGL0M00528g,GWK60_M00429
CAGL0M00550g,GWK60_M00451
CAGL0M00572g,GWK60_M00473
CAGL0M00594g,GWK60_M00495
CAGL0M00616g,GWK60_M00517
CAGL0M00638g,GWK60_M00539
CAGL0M00660g,GWK60_M00561
CAGL0M00682g,GWK60_M00583
CAGL0M00704g,GWK60_M00605
CAGL0M00726g,GWK60_M00627
CAGL0M00748g,GWK60_M00649
CAGL0M00770g,GWK60_M00671
CAGL0M00792g,GWK60_M00693
CAGL0M00814g,GWK60_M00715
CAGL0M00836g,GWK60_M00737
CAGL0M00858g,GWK60_M00759
CAGL0M00880g,GWK60_M00803
CAGL0M00902g,GWK60_M00825
CAGL0M00924g,GWK60_M00847
CAGL0M00946g,GWK60_M00869
CAGL0M00968g,GWK60_M00891
CAGL0M00990g,GWK60_M00913
CAGL0M01056g,GWK60_M00957
CAGL0M01078g,GWK60_M00979
CAGL0M01100g,GWK60_M01001
CAGL0M01122g,GWK60_M01023
CAGL0M01144g,GWK60_M01045
CAGL0M01166g,GWK60_M01067
CAGL0M01188g,GWK60_M01089
CAGL0M01210g,GWK60_M01111
CAGL0M01232g,GWK60_M01133
CAGL0M01254g,GWK60_M01155
CAGL0M01276g,GWK60_M01177
CAGL0M01298g,GWK60_M01199
CAGL0M01320g,GWK60_M01221
CAGL0M01342g,GWK60_M01243
CAGL0M01364g,GWK60_M01265
CAGL0M01386g,GWK60_M01287
CAGL0M01408g,GWK60_M01309
CAGL0M01430g,GWK60_M01331
CAGL0M01452g,GWK60_M01353
CAGL0M01474g,GWK60_M01375
CAGL0M01496g,GWK60_M01397
CAGL0M01518g,GWK60_M01419
CAGL0M01540g,GWK60_M01441
CAGL0M01562g,GWK60_M01463
CAGL0M01606g,GWK60_M01507
CAGL0M01628g,GWK60_M01529
CAGL0M01650g,GWK60_M01551
CAGL0M01672g,GWK60_M01573
CAGL0M01694g,GWK60_M01595
CAGL0M01716g,GWK60_M01617
CAGL0M01738g,GWK60_M01639
CAGL0M01760g,GWK60_M01661
CAGL0M01782g,GWK60_M01683
CAGL0M01804g,GWK60_M01705
CAGL0M01826g,GWK60_M01727
CAGL0M01848g,GWK60_M01749
CAGL0M01870g,GWK60_M01771
CAGL0M01892g,GWK60_M01793
CAGL0M01914g,GWK60_M01815
CAGL0M01936g,GWK60_M01837
CAGL0M01958g,GWK60_M01859
CAGL0M01980g,GWK60_M01881
CAGL0M02002g,GWK60_M01903
CAGL0M02013g,GWK60_M01925
CAGL0M02035g,GWK60_M01947
CAGL0M02057g,GWK60_M01969
CAGL0M02079g,GWK60_M01991
CAGL0M02101g,GWK60_M02013
CAGL0M02123g,GWK60_M02035
CAGL0M02145g,GWK60_M02057
CAGL0M02167g,GWK60_M02079
CAGL0M02189g,GWK60_M02101
CAGL0M02211g,GWK60_M02123
CAGL0M02233g,GWK60_M02145
CAGL0M02255g,GWK60_M02167
CAGL0M02277g,GWK60_M02189
CAGL0M02299g,GWK60_M02211
CAGL0M02321g,GWK60_M02233
CAGL0M02343g,GWK60_M02255
CAGL0M02365g,GWK60_M02277
CAGL0M02387g,GWK60_M02299
CAGL0M02409g,GWK60_M02321
CAGL0M02431g,GWK60_M02343
CAGL0M02453g,GWK60_M02365
CAGL0M02497g,GWK60_M02387
CAGL0M02519g,GWK60_M02409
CAGL0M02541g,GWK60_M02431
CAGL0M02563g,GWK60_M02453
CAGL0M02585g,GWK60_M02475
CAGL0M02607g,GWK60_M02497
CAGL0M02629g,GWK60_M02519
CAGL0M02651g,GWK60_M02541
CAGL0M02673g,GWK60_M02563
CAGL0M02695g,GWK60_M02585
CAGL0M02717g,GWK60_M02607
CAGL0M02739g,GWK60_M02629
CAGL0M02761g,GWK60_M02651
CAGL0M02783g,GWK60_M02673
CAGL0M02805g,GWK60_M02695
CAGL0M02849g,GWK60_M02717
CAGL0M02871g,GWK60_M02739
CAGL0M02893g,GWK60_M02761
CAGL0M02915g,GWK60_M02783
CAGL0M02937g,GWK60_M02805
CAGL0M02959g,GWK60_M02827
CAGL0M02981g,GWK60_M02849
CAGL0M03003g,GWK60_M02871
CAGL0M03025g,GWK60_M02893
CAGL0M03047g,GWK60_M02915
CAGL0M03069g,GWK60_M02937
CAGL0M03091g,GWK60_M02959
CAGL0M03113g,GWK60_M02981
CAGL0M03135g,GWK60_M03003
CAGL0M03157g,GWK60_M03025
CAGL0M03179g,GWK60_M03047
CAGL0M03201g,GWK60_M03069
CAGL0M03223g,GWK60_M03091
CAGL0M03245g,GWK60_M03113
CAGL0M03267g,GWK60_M03135
CAGL0M03289g,GWK60_M03157
CAGL0M03311g,GWK60_M03201
CAGL0M03333g,GWK60_M03223
CAGL0M03355g,GWK60_M03245
CAGL0M03377g,GWK60_M03289
CAGL0M03399g,GWK60_M03311
CAGL0M03421g,GWK60_M03333
CAGL0M03465g,GWK60_M03377
CAGL0M03487g,GWK60_M03399
CAGL0M03531g,GWK60_M03443
CAGL0M03553g,GWK60_M03465
CAGL0M03575g,GWK60_M03487
CAGL0M03597g,GWK60_M03509
CAGL0M03619g,GWK60_M03531
CAGL0M03641g,GWK60_M03553
CAGL0M03663g,GWK60_M03575
CAGL0M03685g,GWK60_M03597
CAGL0M03707g,GWK60_M03619
CAGL0M03729g,GWK60_M03641
CAGL0M03751g,GWK60_M03663
CAGL0M03773g,GWK60_M03685
CAGL0M03795g,GWK60_M03707
CAGL0M03817g,GWK60_M03729
CAGL0M03839g,GWK60_M03751
CAGL0M03861g,GWK60_M03773
CAGL0M03883g,GWK60_M03795
CAGL0M03905g,GWK60_M03817
CAGL0M03927g,GWK60_M03839
CAGL0M03949g,GWK60_M03861
CAGL0M03971g,GWK60_M03883
CAGL0M03993g,GWK60_M03905
CAGL0M04015g,GWK60_M03927
CAGL0M04037g,GWK60_M03949
CAGL0M04059g,GWK60_M03971
CAGL0M04081g,GWK60_M03993
CAGL0M04103g,GWK60_M04015
CAGL0M04125g,GWK60_M04037
CAGL0M04147g,GWK60_M04059
CAGL0M04169g,GWK60_M04081
CAGL0M04191g,GWK60_M04103
CAGL0M04213g,GWK60_M04125
CAGL0M04235g,GWK60_M04147
CAGL0M04257g,GWK60_M04169
CAGL0M04279g,GWK60_M04191
CAGL0M04301g,GWK60_M04213
CAGL0M04323g,GWK60_M04235
CAGL0M04345g,GWK60_M04257
CAGL0M04367g,GWK60_M04279
CAGL0M04389g,GWK60_M04301
CAGL0M04411g,GWK60_M04323
CAGL0M04433g,GWK60_M04345
CAGL0M04455g,GWK60_M04367
CAGL0M04477g,GWK60_M04389
CAGL0M04499g,GWK60_M04411
CAGL0M04521g,GWK60_M04433
CAGL0M04543g,GWK60_M04455
CAGL0M04565g,GWK60_M04477
CAGL0M04587g,GWK60_M04499
CAGL0M04609g,GWK60_M04521
CAGL0M04631g,GWK60_M04565
CAGL0M04653g,GWK60_M04587
CAGL0M04675g,GWK60_M04609
CAGL0M04697g,GWK60_M04631
CAGL0M04719g,GWK60_M04653
CAGL0M04741g,GWK60_M04675
CAGL0M04763g,GWK60_M04697
CAGL0M04807g,GWK60_M04741
CAGL0M04829g,GWK60_M04763
CAGL0M04851g,GWK60_M04785
CAGL0M04873g,GWK60_M04807
CAGL0M04895g,GWK60_M04829
CAGL0M04917g,GWK60_M04851
CAGL0M04939g,GWK60_M04873
CAGL0M04961g,GWK60_M04895
CAGL0M04983g,GWK60_M04917
CAGL0M05005g,GWK60_M04939
CAGL0M05027g,GWK60_M04961
CAGL0M05049g,GWK60_M04983
CAGL0M05115g,GWK60_M05049
CAGL0M05137g,GWK60_M05071
CAGL0M05159g,GWK60_M05093
CAGL0M05181g,GWK60_M05115
CAGL0M05203g,GWK60_M05137
CAGL0M05225g,GWK60_M05159
CAGL0M05247g,GWK60_M05181
CAGL0M05269g,GWK60_M05203
CAGL0M05291g,GWK60_M05225
CAGL0M05313g,GWK60_M05247
CAGL0M05335g,GWK60_M05269
CAGL0M05357g,GWK60_M05291
CAGL0M05379g,GWK60_M05313
CAGL0M05401g,GWK60_M05335
CAGL0M05423g,GWK60_M05357
CAGL0M05445g,GWK60_M05379
CAGL0M05467g,GWK60_M05401
CAGL0M05489g,GWK60_M05423
CAGL0M05511g,GWK60_M05445
CAGL0M05533g,GWK60_M05467
CAGL0M05577g,GWK60_M05511
CAGL0M05599g,GWK60_M05555
CAGL0M05621g,GWK60_M05577
CAGL0M05643g,GWK60_M05599
CAGL0M05665g,GWK60_M05621
CAGL0M05687g,GWK60_M05643
CAGL0M05709g,GWK60_M05665
CAGL0M05731g,GWK60_M05687
CAGL0M05753g,GWK60_M05709
CAGL0M05775g,GWK60_M05731
CAGL0M05797g,GWK60_M05753
CAGL0M05819g,GWK60_M05775
CAGL0M05841g,GWK60_M05797
CAGL0M05863g,GWK60_M05819
CAGL0M05885g,GWK60_M05841
CAGL0M05907g,GWK60_M05863
CAGL0M05929g,GWK60_M05885
CAGL0M05951g,GWK60_M05907
CAGL0M05973g,GWK60_M05929
CAGL0M05995g,GWK60_M05951
CAGL0M06017g,GWK60_M05973
CAGL0M06039g,GWK60_M05995
CAGL0M06061g,GWK60_M06017
CAGL0M06083g,GWK60_M06039
CAGL0M06105g,GWK60_M06061
CAGL0M06127g,GWK60_M06083
CAGL0M06149g,GWK60_M06105
CAGL0M06171g,GWK60_M06127
CAGL0M06193g,GWK60_M06149
CAGL0M06215g,GWK60_M06171
CAGL0M06237g,GWK60_M06193
CAGL0M06259g,GWK60_M06215
CAGL0M06281g,GWK60_M06237
CAGL0M06303g,GWK60_M06259
CAGL0M06325g,GWK60_M06281
CAGL0M06347g,GWK60_M06303
CAGL0M06369g,GWK60_M06325
CAGL0M06391g,GWK60_M06347
CAGL0M06413g,GWK60_M06369
CAGL0M06435g,GWK60_M06391
CAGL0M06457g,GWK60_M06413
CAGL0M06479g,GWK60_M06435
CAGL0M06501g,GWK60_M06457
CAGL0M06523g,GWK60_M06479
CAGL0M06545g,GWK60_M06501
CAGL0M06567g,GWK60_M06523
CAGL0M06589g,GWK60_M06545
CAGL0M06611g,GWK60_M06567
CAGL0M06633g,GWK60_M06589
CAGL0M06655g,GWK60_M06611
CAGL0M06677g,GWK60_M06633
CAGL0M06699g,GWK60_M06655
CAGL0M06721g,GWK60_M06677
CAGL0M06765g,GWK60_M06721
CAGL0M06787g,GWK60_M06743
CAGL0M06809g,GWK60_M06765
CAGL0M06831g,GWK60_M06787
CAGL0M06853g,GWK60_M06809
CAGL0M06875g,GWK60_M06831
CAGL0M06897g,GWK60_M06853
CAGL0M06919g,GWK60_M06875
CAGL0M06941g,GWK60_M06897
CAGL0M06963g,GWK60_M06919
CAGL0M06985g,GWK60_M06941
CAGL0M07007g,GWK60_M06985
CAGL0M07029g,GWK60_M07007
CAGL0M07051g,GWK60_M07029
CAGL0M07073g,GWK60_M07051
CAGL0M07095g,GWK60_M07073
CAGL0M07117g,GWK60_M07095
CAGL0M07139g,GWK60_M07117
CAGL0M07161g,GWK60_M07139
CAGL0M07183g,GWK60_M07161
CAGL0M07205g,GWK60_M07183
CAGL0M07227g,GWK60_M07205
CAGL0M07249g,GWK60_M07227
CAGL0M07271g,GWK60_M07249
CAGL0M07293g,GWK60_M07271
CAGL0M07315g,GWK60_M07293
CAGL0M07337g,GWK60_M07315
CAGL0M07359g,GWK60_M07337
CAGL0M07381g,GWK60_M07359
CAGL0M07403g,GWK60_M07381
CAGL0M07425g,GWK60_M07403
CAGL0M07447g,GWK60_M07425
CAGL0M07469g,GWK60_M07447
CAGL0M07491g,GWK60_M07469
CAGL0M07513g,GWK60_M07491
CAGL0M07546g,GWK60_M07535
CAGL0M07568g,GWK60_M07557
CAGL0M07590g,GWK60_M07579
CAGL0M07612g,GWK60_M07601
CAGL0M07634g,GWK60_M07623
CAGL0M07656g,GWK60_M07645
CAGL0M07678g,GWK60_M07667
CAGL0M07700g,GWK60_M07689
CAGL0M07722g,GWK60_M07711
CAGL0M07766g,GWK60_M07755
CAGL0M07832g,GWK60_M07799
CAGL0M07854g,GWK60_M07821
CAGL0M07876g,GWK60_M07843
CAGL0M07898g,GWK60_M07865
CAGL0M07920g,GWK60_M07887
CAGL0M07942g,GWK60_M07909
CAGL0M07986g,GWK60_M07953
CAGL0M08008g,GWK60_M07975
CAGL0M08030g,GWK60_M07997
CAGL0M08052g,GWK60_M08019
CAGL0M08074g,GWK60_M08041
CAGL0M08096g,GWK60_M08063
CAGL0M08118g,GWK60_M08085
CAGL0M08162g,GWK60_M08107
CAGL0M08184g,GWK60_M08129
CAGL0M08206g,GWK60_M08151
CAGL0M08228g,GWK60_M08173
CAGL0M08250g,GWK60_M08195
CAGL0M08272g,GWK60_M08217
CAGL0M08294g,GWK60_M08239
CAGL0M08316g,GWK60_M08261
CAGL0M08338g,GWK60_M08283
CAGL0M08360g,GWK60_M08305
CAGL0M08382g,GWK60_M08327
CAGL0M08404g,GWK60_M08349
CAGL0M08426g,GWK60_M08371
CAGL0M08448g,GWK60_M08393
CAGL0M08492g,GWK60_M08437
CAGL0M08514g,GWK60_M08459
CAGL0M08536g,GWK60_M08481
CAGL0M08580g,GWK60_M08525
CAGL0M08602g,GWK60_M08547
CAGL0M08624g,GWK60_M08569
CAGL0M08646g,GWK60_M08591
CAGL0M08668g,GWK60_M08613
CAGL0M08690g,GWK60_M08635
CAGL0M08712g,GWK60_M08657
CAGL0M08734g,GWK60_M08679
CAGL0M08756g,GWK60_M08701
CAGL0M08778g,GWK60_M08723
CAGL0M08800g,GWK60_M08745
CAGL0M08822g,GWK60_M08767
CAGL0M08844g,GWK60_M08789
CAGL0M08866g,GWK60_M08811
CAGL0M08888g,GWK60_M08833
CAGL0M08910g,GWK60_M08855
CAGL0M08932g,GWK60_M08877
CAGL0M08954g,GWK60_M08899
CAGL0M08976g,GWK60_M08921
CAGL0M09020g,GWK60_M08965
CAGL0M09042g,GWK60_M08987
CAGL0M09064g,GWK60_M09009
CAGL0M09086g,GWK60_M09031
CAGL0M09108g,GWK60_M09053
CAGL0M09130g,GWK60_M09075
CAGL0M09185g,GWK60_M09119
CAGL0M09207g,GWK60_M09141
CAGL0M09229g,GWK60_M09163
CAGL0M09251g,GWK60_M09185
CAGL0M09273g,GWK60_M09207
CAGL0M09295g,GWK60_M09229
CAGL0M09317g,GWK60_M09251
CAGL0M09339g,GWK60_M09273
CAGL0M09361g,GWK60_M09295
CAGL0M09383g,GWK60_M09317
CAGL0M09405g,GWK60_M09339
CAGL0M09427g,GWK60_M09361
CAGL0M09449g,GWK60_M09383
CAGL0M09471g,GWK60_M09405
CAGL0M09493g,GWK60_M09427
CAGL0M09515g,GWK60_M09449
CAGL0M09537g,GWK60_M09471
CAGL0M09559g,GWK60_M09493
CAGL0M09581g,GWK60_M09515
CAGL0M09603g,GWK60_M09537
CAGL0M09614g,GWK60_M09559
CAGL0M09636g,GWK60_M09581
CAGL0M09647g,GWK60_M09603
CAGL0M09669g,GWK60_M09625
CAGL0M09691g,GWK60_M09647
CAGL0M09713g,GWK60_M09669
CAGL0M09735g,GWK60_M09691
CAGL0M09757g,GWK60_M09713
CAGL0M09779g,GWK60_M09735
CAGL0M09801g,GWK60_M09757
CAGL0M09823g,GWK60_M09779
CAGL0M09845g,GWK60_M09801
CAGL0M09867g,GWK60_M09823
CAGL0M09889g,GWK60_M09845
CAGL0M09911g,GWK60_M09867
CAGL0M09933g,GWK60_M09889
CAGL0M09955g,GWK60_M09911
CAGL0M09977g,GWK60_M09933
CAGL0M09999g,GWK60_M09955
CAGL0M10021g,GWK60_M09977
CAGL0M10043g,GWK60_M09999
CAGL0M10065g,GWK60_M10021
CAGL0M10087g,GWK60_M10043
CAGL0M10109g,GWK60_M10065
CAGL0M10131g,GWK60_M10087
CAGL0M10153g,GWK60_M10109
CAGL0M10175g,GWK60_M10131
CAGL0M10197g,GWK60_M10153
CAGL0M10219g,GWK60_M10175
CAGL0M10241g,GWK60_M10219
CAGL0M10263g,GWK60_M10241
CAGL0M10285g,GWK60_M10263
CAGL0M10307g,GWK60_M10285
CAGL0M10329g,GWK60_M10307
CAGL0M10351g,GWK60_M10329
CAGL0M10373g,GWK60_M10351
CAGL0M10395g,GWK60_M10373
CAGL0M10417g,GWK60_M10395
CAGL0M10439g,GWK60_M10417
CAGL0M10483g,GWK60_M10439
CAGL0M10505g,GWK60_M10461
CAGL0M10527g,GWK60_M10483
CAGL0M10549g,GWK60_M10505
CAGL0M10571g,GWK60_M10527
CAGL0M10593g,GWK60_M10549
CAGL0M10615g,GWK60_M10571
CAGL0M10637g,GWK60_M10593
CAGL0M10659g,GWK60_M10615
CAGL0M10681g,GWK60_M10637
CAGL0M10703g,GWK60_M10659
CAGL0M10725g,GWK60_M10681
CAGL0M10747g,GWK60_M10703
CAGL0M10769g,GWK60_M10725
CAGL0M10890g,GWK60_M10769
CAGL0M10912g,GWK60_M10791
CAGL0M10934g,GWK60_M10813
CAGL0M10956g,GWK60_M10835
CAGL0M10978g,GWK60_M10857
CAGL0M11044g,GWK60_M10923
CAGL0M11066g,GWK60_M10945
CAGL0M11088g,GWK60_M10967
CAGL0M11110g,GWK60_M11011
CAGL0M11154g,GWK60_M11055
CAGL0M11176g,GWK60_M11077
CAGL0M11198g,GWK60_M11099
CAGL0M11220g,GWK60_M11121
CAGL0M11242g,GWK60_M11165
CAGL0M11264g,GWK60_M11187
CAGL0M11286g,GWK60_M11209
CAGL0M11308g,GWK60_M11231
CAGL0M11330g,GWK60_M11253
CAGL0M11352g,GWK60_M11275
CAGL0M11374g,GWK60_M11297
CAGL0M11396g,GWK60_M11319
CAGL0M11418g,GWK60_M11341
CAGL0M11440g,GWK60_M11363
CAGL0M11462g,GWK60_M11385
CAGL0M11484g,GWK60_M11429
CAGL0M11506g,GWK60_M11451
CAGL0M11528g,GWK60_M11473
CAGL0M11550g,GWK60_M11495
CAGL0M11572g,GWK60_M11517
CAGL0M11594g,GWK60_M11539
CAGL0M11616g,GWK60_M11561
CAGL0M11638g,GWK60_M11583
CAGL0M11660g,GWK60_M11605
CAGL0M11682g,GWK60_M11627
CAGL0M11704g,GWK60_M11649
CAGL0M11726g,GWK60_M11671
CAGL0M11748g,GWK60_M11693
CAGL0M11770g,GWK60_M11715
CAGL0M11792g,GWK60_M11737
CAGL0M11814g,GWK60_M11759
CAGL0M11836g,GWK60_M11781
CAGL0M11858g,GWK60_M11803
CAGL0M11880g,GWK60_M11825
CAGL0M11902g,GWK60_M11847
CAGL0M11924g,GWK60_M11869
CAGL0M11946g,GWK60_M11891
CAGL0M11968g,GWK60_M11913
CAGL0M11990g,GWK60_M11935
CAGL0M12012g,GWK60_M11979
CAGL0M12034g,GWK60_M12001
CAGL0M12056g,GWK60_M12023
CAGL0M12100g,GWK60_M12045
CAGL0M12122g,GWK60_M12067
CAGL0M12144g,GWK60_M12089
CAGL0M12166g,GWK60_M12111
CAGL0M12188g,GWK60_M12133
CAGL0M12210g,GWK60_M12155
CAGL0M12232g,GWK60_M12177
CAGL0M12254g,GWK60_M12199
CAGL0M12276g,GWK60_M12221
CAGL0M12298g,GWK60_M12243
CAGL0M12320g,GWK60_M12265
CAGL0M12342g,GWK60_M12287
CAGL0M12364g,GWK60_M12309
CAGL0M12386g,GWK60_M12331
CAGL0M12408g,GWK60_M12353
CAGL0M12430g,GWK60_M12375
CAGL0M12474g,GWK60_M12397
CAGL0M12551g,GWK60_M12463
CAGL0M12573g,GWK60_M12485
CAGL0M12595g,GWK60_M12507
CAGL0M12617g,GWK60_M12529
CAGL0M12639g,GWK60_M12551
CAGL0M12661g,GWK60_M12573
CAGL0M12683g,GWK60_M12595
CAGL0M12705g,GWK60_M12617
CAGL0M12727g,GWK60_M12639
CAGL0M12749g,GWK60_M12661
CAGL0M12771g,GWK60_M12683
CAGL0M12793g,GWK60_M12705
CAGL0M12815g,GWK60_M12727
CAGL0M12837g,GWK60_M12749
CAGL0M12859g,GWK60_M12771
CAGL0M12881g,GWK60_M12793
CAGL0M12903g,GWK60_M12815
CAGL0M12925g,GWK60_M12837
CAGL0M12947g,GWK60_M12859
CAGL0M12969g,GWK60_M12881
CAGL0M12991g,GWK60_M12903
CAGL0M13013g,GWK60_M12925
CAGL0M13035g,GWK60_M12947
CAGL0M13057g,GWK60_M12969
CAGL0M13079g,GWK60_M12991
CAGL0M13101g,GWK60_M13013
CAGL0M13123g,GWK60_M13035
CAGL0M13145g,GWK60_M13057
CAGL0M13167g,GWK60_M13079
CAGL0M13189g,GWK60_M13101
CAGL0M13211g,GWK60_M13123
CAGL0M13233g,GWK60_M13145
CAGL0M13255g,GWK60_M13167
CAGL0M13277g,GWK60_M13211
CAGL0M13321g,GWK60_M13255
CAGL0M13343g,GWK60_M13277
CAGL0M13365g,GWK60_M13299
CAGL0M13387g,GWK60_M13321
CAGL0M13409g,GWK60_M13343
CAGL0M13431g,GWK60_M13365
CAGL0M13453g,GWK60_M13387
CAGL0M13475g,GWK60_M13409
CAGL0M13497g,GWK60_M13431
CAGL0M13519g,GWK60_M13453
CAGL0M13541g,GWK60_M13475
CAGL0M13563g,GWK60_M13497
CAGL0M13585g,GWK60_M13519
CAGL0M13607g,GWK60_M13541
CAGL0M13629g,GWK60_M13563
CAGL0M13651g,GWK60_M13585
CAGL0M13673g,GWK60_M13607
CAGL0M13695g,GWK60_M13629
CAGL0M13717g,GWK60_M13651
CAGL0M13739g,GWK60_M13673
CAGL0M13761g,GWK60_M13695
CAGL0M13783g,GWK60_M13717
CAGL0M13805g,GWK60_M13739
CAGL0M13827g,GWK60_M13761
CAGL0M13849g,GWK60_M13783
CAGL0M13871g,GWK60_M13805
CAGL0M13893g,GWK60_M13827
CAGL0M13915g,GWK60_M13849
CAGL0M13937g,GWK60_M13871
CAGL0M13959g,GWK60_M13893
CAGL0M13981g,GWK60_M13915
CAGL0M14003g,GWK60_M13937
CAGL0M14025g,GWK60_M13959
CAGL0M14047g,GWK60_M13981
CAGL0M14069g,GWK60_M14003
CAGL0M14091g,GWK60_M14025
